time_sec,total_area_um2,num_active_islands,total_area_um2_smooth
901.333,115463.387,30,117133.583099
901.367,115463.387,30,117130.958624
901.4,111683.404,33,117129.326163
901.433,111687.091,33,117127.693702
901.467,111687.091,33,117126.061241
901.5,111687.091,33,117124.42877999999
901.533,111687.091,33,117123.994853
901.567,111687.091,33,117123.560926
901.6,111687.091,33,117123.126999
901.633,111687.091,33,117122.666029
901.667,109881.305,31,117121.65926700001
901.7,109881.305,31,117120.65250499999
901.733,109881.305,31,117114.066123
901.767,109881.305,31,117107.479741
901.8,109881.305,31,117097.952964
901.833,109881.305,31,117088.42618699999
901.867,121124.137,34,117078.89941
901.9,121124.137,34,117069.372633
901.933,121124.137,34,117059.892569
901.967,121124.137,34,117050.412505
902.0,121124.137,34,117040.932441
902.033,121124.137,34,117031.45237700001
902.067,121124.137,34,117021.969855
902.1,121151.18,34,117012.48733299998
902.133,111629.314,31,117003.00481099999
902.167,111629.314,31,116993.52228899999
902.2,111602.271,31,116991.932854
902.233,111602.271,31,116990.343419
902.267,112786.051,32,116988.747837
902.3,112786.051,32,116987.15225500001
902.333,112786.051,32,116985.556673
902.367,112786.051,32,116983.961091
902.4,112786.051,32,116982.36550900001
902.433,112786.051,32,116980.769927
902.467,112786.051,32,116977.296032
902.5,112786.051,32,116973.822137
902.533,114794.666,33,116970.348242
902.567,114794.666,33,116966.87434699999
902.6,114794.666,33,116963.400452
902.633,114794.666,33,116959.92655700001
902.667,124114.932,35,116952.69726200002
902.7,124114.932,35,116945.46796699999
902.733,124114.932,35,116942.774655
902.767,124129.68299999999,35,116937.373277
902.8,123295.014,34,116931.978045
902.833,123297.473,34,116927.273658
902.867,123295.014,34,116922.56927100001
902.9,122751.681,33,116917.86488400001
902.933,112569.701,28,116915.148214
902.967,112569.701,28,116912.431544
903.0,112527.90599999999,28,116904.728986
903.033,112527.90599999999,28,116900.15490099999
903.067,112527.90599999999,28,116895.580816
903.1,112527.90599999999,28,116889.40131400002
903.133,112527.90599999999,28,116883.221812
903.167,112527.90599999999,28,116877.04231
903.2,112527.90599999999,28,116870.862808
903.233,112527.90599999999,28,116864.683306
903.267,112527.90599999999,28,116858.503804
903.3,112527.90599999999,28,116852.32430200001
903.333,112527.90599999999,28,116846.1448
903.367,112527.90599999999,28,116839.965298
903.4,112527.90599999999,28,116833.78579600001
903.433,112527.90599999999,28,116827.606294
903.467,112527.90599999999,28,116821.426792
903.5,111137.61,32,116815.24728999998
903.533,111135.152,32,116788.78619
903.567,111142.527,32,116762.32508999998
903.6,112375.479,33,116735.86399
903.633,112375.479,33,116722.52035
903.667,112375.479,33,116709.17671
903.7,112342.28899999999,33,116695.83307000001
903.733,112336.143,33,116682.48942999999
903.767,111790.351,32,116669.14579000001
903.8,111790.351,32,116675.110173
903.833,111823.541,32,116681.074556
903.867,111823.541,32,116687.03893899999
903.9,111823.541,32,116682.462397
903.933,111823.541,32,116677.885855
903.967,111823.541,32,116673.30931299999
904.0,111823.541,32,116668.732771
904.033,111823.541,32,116666.65900600002
904.067,111823.541,32,116672.15012
904.1,111823.541,32,116676.287816
904.133,111823.541,32,116680.425512
904.167,111823.541,32,116684.56320799999
904.2,111823.541,32,116691.40159099999
904.233,111841.98,32,116698.23997400001
904.267,111841.98,32,116705.078357
904.3,111841.98,32,116712.884169
904.333,111841.98,32,116717.496357
904.367,117399.476,33,116723.43491900002
904.4,116418.524,34,116729.373481
904.433,116418.524,34,116734.387642
904.467,116418.524,34,116733.307122
904.5,116418.524,34,116732.226602
904.533,116418.524,34,116731.146082
904.567,116418.524,34,116730.065562
904.6,116418.524,34,116728.985042
904.633,112098.89600000001,32,116727.904522
904.667,112098.89600000001,32,116726.82400200001
904.7,112098.89600000001,32,116725.743482
904.733,112098.89600000001,32,116724.662962
904.767,112098.89600000001,32,116723.582442
904.8,112098.89600000001,32,116722.50192200001
904.833,113903.453,33,116721.421402
904.867,113903.453,33,116720.340882
904.9,113903.453,33,116719.260362
904.933,113903.453,33,116707.640144
904.967,113850.595,33,116696.019926
905.0,113850.595,33,116684.399708
905.033,113850.595,33,116675.281035
905.067,113850.595,33,116666.16236199999
905.1,111869.02399999999,30,116657.043689
905.133,111869.02399999999,30,116647.964353
905.167,111869.02399999999,30,116638.885017
905.2,111869.02399999999,30,116638.837072
905.233,111869.02399999999,30,116638.789127
905.267,111869.02399999999,30,116648.21264900001
905.3,112155.441,32,116657.011706
905.333,112155.441,32,116665.810763
905.367,112155.441,32,116674.60982
905.4,112155.441,32,116682.37629700001
905.433,122182.534,33,116690.142774
905.467,122182.534,33,116697.909251
905.5,122183.763,33,116705.675728
905.533,122183.763,33,116704.888998
905.567,121559.298,32,116704.102268
905.6,121559.298,32,116703.315538
905.633,121559.298,32,116702.528808
905.667,121559.298,32,116704.607489
905.7,113264.235,29,116705.49747399999
905.733,113264.235,29,116706.387459
905.767,113264.235,29,116707.277444
905.8,113264.235,29,116710.57186499999
905.833,113264.235,29,116713.86628600002
905.867,113264.235,29,116716.96525500002
905.9,113264.235,29,116720.064224
905.933,113264.235,29,116723.163193
905.967,113264.235,29,116725.13124100001
906.0,113264.235,29,116727.099289
906.033,113264.235,29,116729.067337
906.067,113264.235,29,116727.877411
906.1,113264.235,29,116718.89150199998
906.133,113264.235,29,116711.857662
906.167,113264.235,29,116704.82382199999
906.2,113264.235,29,116694.955304
906.233,113264.235,29,116685.086786
906.267,114629.943,32,116675.21826800001
906.3,114629.943,32,116665.34975
906.333,114629.943,32,116655.497213
906.367,114996.268,32,116650.100752
906.4,114996.268,32,116644.704291
906.433,114996.268,32,116639.30783000002
906.467,114996.268,32,116636.072412
906.5,114996.268,32,116632.83699399998
906.533,114992.58,32,116629.60157599999
906.567,114996.268,32,116626.36615799999
906.6,114996.268,32,116623.13074
906.633,114178.80900000001,31,116620.669759
906.667,114176.35,31,116618.208778
906.7,114176.35,31,116615.747797
906.733,114176.35,31,116616.98689100001
906.767,114176.35,31,116618.225985
906.8,114176.35,31,116619.465079
906.833,114176.35,31,116620.704173
906.867,114176.35,31,116621.93589200001
906.9,114176.35,31,116622.621819
906.933,114176.35,31,116623.307746
906.967,114176.35,31,116623.99367299999
907.0,114176.35,31,116615.852265
907.033,114176.35,31,116607.710857
907.067,114176.35,31,116598.611853
907.1,114176.35,31,116589.51284899999
907.133,114176.35,31,116580.413845
907.167,114176.35,31,116571.31484099998
907.2,125094.655,33,116562.215837
907.233,125094.655,33,116553.116833
907.267,125094.655,33,116552.643562
907.3,120959.41399999999,34,116552.17029099999
907.333,120959.41399999999,34,116552.714849
907.367,120939.746,34,116550.75048300001
907.4,120939.746,34,116561.570445
907.433,120939.746,34,116572.390407
907.467,117798.981,31,116583.21036900001
907.5,117798.981,31,116594.030331
907.533,117798.981,31,116604.85029300001
907.567,113958.766,29,116615.67025499999
907.6,113958.766,29,116626.490217
907.633,113958.766,29,116637.310179
907.667,113958.766,29,116639.387629
907.7,113958.766,29,116641.46507900002
907.733,113430.186,31,116643.542529
907.767,113430.186,31,116645.619979
907.8,113430.186,31,116647.69742899999
907.833,113430.186,31,116649.774879
907.867,113430.186,31,116651.852329
907.9,113430.186,31,116659.04105300001
907.933,113430.186,31,116666.22977700002
907.967,113427.727,31,116679.290685
908.0,112881.935,30,116692.35159300001
908.033,112881.935,30,116691.609119
908.067,112881.935,30,116690.840831
908.1,112881.935,30,116690.072543
908.133,112881.935,30,116689.304255
908.167,112881.935,30,116688.53596699999
908.2,112881.935,30,116687.767679
908.233,112881.935,30,116681.50090200001
908.267,112881.935,30,116675.234125
908.3,112881.935,30,116675.116118
908.333,112881.935,30,116673.178803
908.367,112881.935,30,116671.24148799999
908.4,112881.935,30,116669.30417300001
908.433,112881.935,30,116667.366858
908.467,117558.05,34,116665.42954299999
908.5,117558.05,34,116663.492228
908.533,117558.05,34,116661.554913
908.567,117597.386,34,116659.61759800001
908.6,117597.386,34,116658.616977
908.633,117597.386,34,116657.61635600001
908.667,117597.386,34,116656.615735
908.7,117597.386,34,116655.61511400001
908.733,112740.57,31,116654.614493
908.767,112740.57,31,116653.61387199999
908.8,112740.57,31,116652.613251
908.833,112740.57,31,116651.61262999999
908.867,112740.57,31,116654.00477099999
908.9,112740.57,31,116656.396912
908.933,118044.838,32,116663.256195
908.967,118111.21800000001,32,116670.115478
909.0,118111.21800000001,32,116676.974761
909.033,118111.21800000001,32,116683.834044
909.067,118044.838,32,116690.69332699999
909.1,118044.838,32,116697.55261
909.133,118044.838,32,116704.41189300001
909.167,118044.838,32,116711.27117600001
909.2,123821.144,30,116714.37997999998
909.233,123854.334,30,116716.13536899998
909.267,123854.334,30,116717.890758
909.3,123869.085,30,116719.646147
909.333,118963.094,32,116721.401536
909.367,119061.435,32,116723.156925
909.4,118987.679,32,116735.66589999999
909.433,118987.679,32,116748.174875
909.467,118987.679,32,116760.68385000002
909.5,118987.679,32,116774.254907
909.533,118987.679,32,116784.829019
909.567,118987.679,32,116795.40313100001
909.6,115057.727,30,116805.977243
909.633,115057.727,30,116816.551355
909.667,115057.727,30,116825.29386599999
909.7,115057.727,30,116830.95953400001
909.733,115057.727,30,116836.622743
909.767,115057.727,30,116842.207279
909.8,115057.727,30,116836.778854
909.833,115057.727,30,116831.350429
909.867,115057.727,30,116825.922004
909.9,115057.727,30,116820.49357900002
909.933,115057.727,30,116815.173329
909.967,115057.727,30,116814.473876
910.0,115057.727,30,116813.77442300001
910.033,115057.727,30,116813.07497
910.067,118499.66500000001,36,116817.74247699999
910.1,118499.66500000001,36,116822.409984
910.133,118499.66500000001,36,116827.077491
910.167,118514.416,36,116831.744998
910.2,118514.416,36,116836.412505
910.233,118514.416,36,116841.080012
910.267,118514.416,36,116889.785845
910.3,118514.416,36,116938.499053
910.333,116306.66100000001,33,116991.11148300002
910.367,116306.66100000001,33,117043.723913
910.4,116306.66100000001,33,117083.383607
910.433,116306.66100000001,33,117123.043301
910.467,116306.66100000001,33,117162.678409
910.5,116306.66100000001,33,117202.346707
910.533,121324.509,38,117235.42984900001
910.567,121324.509,38,117268.52282500001
910.6,121324.509,38,117254.040888
910.633,125030.731,39,117239.55895099998
910.667,125030.731,39,117237.093053
910.7,125059.004,39,117234.627155
910.733,125056.546,39,117232.161257
910.767,125056.546,39,117229.69535899999
910.8,119856.766,36,117227.22946100001
910.833,119856.766,36,117224.76356300001
910.867,119856.766,36,117222.297665
910.9,115141.317,31,117219.831767
910.933,115141.317,31,117217.36586899999
910.967,115141.317,31,117214.899971
911.0,115141.317,31,117212.434073
911.033,115141.317,31,117209.36337899999
911.067,115141.317,31,117206.292685
911.1,115141.317,31,117203.22199100001
911.133,115141.317,31,117200.151297
911.167,115141.317,31,117190.97485500001
911.2,115141.317,31,117181.798413
911.233,115141.317,31,117172.621971
911.267,115141.317,31,117163.445529
911.3,115141.317,31,117156.973463
911.333,115141.317,31,117150.50385499999
911.367,115141.317,31,117144.034247
911.4,115077.398,32,117137.564639
911.433,115077.398,32,117135.53143799999
911.467,115079.856,32,117133.49823699999
911.5,115079.856,32,117131.465036
911.533,115079.856,32,117129.43183500001
911.567,115079.856,32,117124.43734100001
911.6,124766.444,34,117119.442847
911.633,124772.591,34,117114.448353
911.667,123681.007,32,117109.453859
911.7,123681.007,32,117104.461824
911.733,123681.007,32,117099.469789
911.767,123681.007,32,117094.477754
911.8,123681.007,32,117089.48571900002
911.833,123681.007,32,117084.493684
911.867,115604.753,31,117079.501649
911.9,115604.753,31,117074.50961400001
911.933,115604.753,31,117064.217001
911.967,115604.753,31,117053.924388
912.0,115604.753,31,117043.63177499999
912.033,115604.753,31,117045.55434100001
912.067,115604.753,31,117047.480594
912.1,115604.753,31,117049.406847
912.133,115604.753,31,117051.33309999999
912.167,115604.753,31,117046.687718
912.2,115604.753,31,117045.64899
912.233,115604.753,31,117044.61026199999
912.267,113807.567,35,117043.571534
912.3,113807.567,35,117041.623152
912.333,113807.567,35,117039.67477
912.367,116234.134,36,117037.726388
912.4,116234.134,36,117035.778006
912.433,116231.676,36,117032.57823500001
912.467,116231.676,36,117029.27152000001
912.5,116231.676,36,117025.96480500001
912.533,114491.04100000001,34,117022.65809
912.567,114495.95800000001,34,117019.351375
912.6,114495.95800000001,34,117015.0969
912.633,114495.95800000001,34,117010.842425
912.667,114495.95800000001,34,117006.58795
912.7,114495.95800000001,34,117002.33347499999
912.733,119093.39600000001,36,117003.871283
912.767,119093.39600000001,36,117005.668461
912.8,119093.39600000001,36,117007.465639
912.833,119093.39600000001,36,117010.91003300001
912.867,119093.39600000001,36,117016.14669100002
912.9,119093.39600000001,36,117021.383349
912.933,119093.39600000001,36,117026.620007
912.967,119093.39600000001,36,117031.856665
913.0,115063.874,34,117036.50819400001
913.033,115063.874,34,117040.68399800001
913.067,115063.874,34,117044.859802
913.1,123315.91399999999,36,117048.489814
913.133,123315.91399999999,36,117050.221848
913.167,123313.45599999999,36,117051.953882
913.2,123313.45599999999,36,117053.685916
913.233,123313.45599999999,36,117055.41795
913.267,123308.53899999999,36,117057.149984
913.3,123308.53899999999,36,117058.88201799999
913.333,123308.53899999999,36,117060.614052
913.367,113223.671,32,117062.34608599999
913.4,113223.671,32,117065.73024799999
913.433,113223.671,32,117069.11441000001
913.467,113223.671,32,117072.498572
913.5,113223.671,32,117075.88273400001
913.533,113223.671,32,117079.266896
913.567,114938.489,33,117082.651058
913.6,114938.489,33,117098.692933
913.633,114938.489,33,117109.516591
913.667,114938.489,33,117120.34024900002
913.7,114938.489,33,117131.16390700001
913.733,114938.489,33,117141.99002299999
913.767,114938.489,33,117152.809993
913.8,114938.489,33,117163.629963
913.833,114235.351,32,117174.449933
913.867,114235.351,32,117171.55502300001
913.9,114235.351,32,117170.22742200001
913.933,114235.351,32,117168.899821
913.967,114235.351,32,117167.57222
914.0,114235.351,32,117166.244619
914.033,114235.351,32,117164.91701800001
914.067,117485.523,36,117161.869678
914.1,117485.523,36,117158.060192
914.133,117485.523,36,117154.238414
914.167,120121.061,37,117153.011608
914.2,120121.061,37,117150.862858
914.233,120113.685,37,117148.714108
914.267,120113.685,37,117146.55798200001
914.3,120113.685,37,117144.399397
914.333,120113.685,37,117140.28382800001
914.367,120113.685,37,117137.31393100001
914.4,120113.685,37,117134.344034
914.433,115597.376,34,117128.721389
914.467,115597.376,34,117124.350133
914.5,115597.376,34,117119.978877
914.533,115597.376,34,117115.607621
914.567,115597.376,34,117111.236365
914.6,115597.376,34,117106.86510899999
914.633,115597.376,34,117102.493853
914.667,115597.376,34,117098.12259700001
914.7,115597.376,34,117093.75134100001
914.733,115597.376,34,117089.38008500001
914.767,115597.376,34,117085.00882900001
914.8,115597.376,34,117080.637573
914.833,115597.376,34,117076.266317
914.867,115597.376,34,117071.895061
914.9,115597.376,34,117067.523805
914.933,118001.812,36,117063.15254899999
914.967,117962.476,36,117051.458574
915.0,116220.61,38,117047.958865
915.033,116220.61,38,117044.459156
915.067,116153.0,38,117041.832222
915.1,116153.0,38,117039.612174
915.133,116153.0,38,117037.39212599999
915.167,116153.0,38,117035.172078
915.2,113255.629,34,117032.955718
915.233,113255.629,34,117035.928075
915.267,111991.948,32,117033.886271
915.3,111991.948,32,117031.84446699999
915.333,111991.948,32,117030.348455
915.367,111991.948,32,117028.85244299998
915.4,111991.948,32,117027.356431
915.433,111991.948,32,117025.860419
915.467,111991.948,32,117024.36440699999
915.5,111991.948,32,117022.86839500001
915.533,111991.948,32,117021.372383
915.567,111991.948,32,117019.876371
915.6,111991.948,32,117018.38035900002
915.633,111991.948,32,117016.884347
915.667,114444.326,34,117015.38833500001
915.7,114484.891,34,117013.892323
915.733,114484.891,34,117012.396311
915.767,114503.33,34,117010.900299
915.8,114503.33,34,117009.404287
915.833,114503.33,34,117007.90827500001
915.867,114503.33,34,117003.025645
915.9,114503.33,34,116987.678305
915.933,113957.538,33,116978.43056400001
915.967,113957.538,33,116969.182823
916.0,113957.538,33,116959.935082
916.033,113957.538,33,116959.321681
916.067,113957.538,33,116958.70828
916.1,113957.538,33,116958.123152
916.133,115602.29,36,116958.123153
916.167,115602.29,36,116968.016258
916.2,115602.29,36,116972.855865
916.233,115602.29,36,116977.695472
916.267,116419.751,36,116982.535079
916.3,116419.751,36,116977.68441
916.333,116419.751,36,116972.833741
916.367,116419.751,36,116967.98307200002
916.4,114627.48700000001,33,116963.132403
916.433,114627.48700000001,33,116958.281734
916.467,114627.48700000001,33,116953.431065
916.5,114627.48700000001,33,116948.580396
916.533,111944.008,30,116943.729727
916.567,111944.008,30,116938.87905799999
916.6,111944.008,30,116934.028389
916.633,111944.008,30,116929.17771999999
916.667,111944.008,30,116924.327051
916.7,111944.008,30,116919.476382
916.733,111944.008,30,116914.625713
916.767,111944.008,30,116898.85304700001
916.8,111944.008,30,116883.080381
916.833,111944.008,30,116867.347052
916.867,111944.008,30,116854.795052
916.9,111952.61200000001,30,116842.243052
916.933,111952.61200000001,30,116829.691052
916.967,111952.61200000001,30,116817.139052
917.0,111952.61200000001,30,116806.008081
917.033,111952.61200000001,30,116809.87533999998
917.067,111952.61200000001,30,116813.74259899999
917.1,113334.302,32,116817.602483
917.133,113334.302,32,116821.462367
917.167,113334.302,32,116825.322251
917.2,120567.281,33,116829.18213500001
917.233,120567.281,33,116832.196288
917.267,120567.281,33,116832.700287
917.3,120611.534,33,116833.204286
917.333,120611.534,33,116833.70828500002
917.367,119239.678,31,116834.212284
917.4,119239.678,31,116834.71628299999
917.433,119239.678,31,116835.223969
917.467,111861.646,26,116835.731655
917.5,111861.646,26,116837.643158
917.533,111861.646,26,116839.554661
917.567,111861.646,26,116841.523941
917.6,111861.646,26,116843.493221
917.633,111861.646,26,116845.462501
917.667,111861.646,26,116847.431781
917.7,111861.646,26,116849.40106100001
917.733,111861.646,26,116851.35804800001
917.767,111861.646,26,116853.32732800001
917.8,111861.646,26,116855.296608
917.833,111861.646,26,116868.561578
917.867,111861.646,26,116881.82654800001
917.9,111861.646,26,116895.091518
917.933,111861.646,26,116908.35648799999
917.967,111861.646,26,116921.62145800001
918.0,111861.646,26,116934.88642799998
918.033,112853.66,31,116948.151398
918.067,112853.66,31,116961.416368
918.1,112853.66,31,116968.088805
918.133,112853.66,31,116974.75755499999
918.167,114052.194,33,116981.42630499999
918.2,114052.194,33,116988.09505500001
918.233,114052.194,33,116994.763805
918.267,114025.151,33,117001.432555
918.3,113479.35900000001,32,117009.84317200001
918.333,113479.35900000001,32,117018.253789
918.367,113479.35900000001,32,117028.47019200001
918.4,113479.35900000001,32,117038.68659499999
918.433,110538.964,28,117054.311751
918.467,110538.964,28,117069.936907
918.5,110538.964,28,117085.562063
918.533,110538.964,28,117101.190907
918.567,110538.964,28,117104.22596000001
918.6,110538.964,28,117107.261013
918.633,110538.964,28,117110.296066
918.667,110538.964,28,117113.33111900001
918.7,110538.964,28,117110.18789899998
918.733,110538.964,28,117107.044679
918.767,110538.964,28,117103.901459
918.8,110538.964,28,117100.731196
918.833,114842.606,32,117107.08279900001
918.867,114842.606,32,117113.43440200001
918.9,114836.459,32,117119.813048
918.933,114836.459,32,117126.191694
918.967,114836.459,32,117141.441924
919.0,114836.459,32,117156.692154
919.033,114836.459,32,117171.94238400001
919.067,114836.459,32,117182.488224
919.1,112958.14600000001,30,117193.03406399999
919.133,112958.14600000001,30,117203.579904
919.167,112958.14600000001,30,117214.125744
919.2,112958.14600000001,30,117224.67158400001
919.233,112958.14600000001,30,117231.89349799999
919.267,112958.14600000001,30,117239.115412
919.3,112958.14600000001,30,117246.337326
919.333,112958.14600000001,30,117253.013448
919.367,117505.192,36,117250.369304
919.4,117505.192,36,117247.72516000002
919.433,117505.192,36,117245.081016
919.467,118196.037,37,117242.422121
919.5,118196.037,37,117240.597895
919.533,118196.037,37,117238.77120999999
919.567,118232.915,37,117236.946984
919.6,118232.915,37,117235.666091
919.633,113247.027,33,117244.567178
919.667,113247.027,33,117253.468265
919.7,113247.027,33,117262.411147
919.733,111641.61,31,117271.354029
919.767,111641.61,31,117280.296911
919.8,111641.61,31,117289.239793
919.833,111641.61,31,117298.18267500002
919.867,111641.61,31,117321.498097
919.9,111641.61,31,117344.81351899999
919.933,111641.61,31,117368.128941
919.967,111641.61,31,117391.444363
920.0,111641.61,31,117414.75978500002
920.033,111641.61,31,117438.075207
920.067,111641.61,31,117461.39062899999
920.1,111641.61,31,117484.706051
920.133,111641.61,31,117494.386494
920.167,111641.61,31,117504.06693700001
920.2,111641.61,31,117515.137676
920.233,111641.61,31,117526.21087299999
920.267,124759.07,35,117537.276695
920.3,124759.07,35,117547.10956499999
920.333,124759.07,35,117558.69536299999
920.367,124759.07,35,117570.281161
920.4,124759.07,35,117581.90014900001
920.433,124759.07,35,117593.525283
920.467,124759.07,35,117605.696209
920.5,124759.07,35,117617.86713500001
920.533,114218.145,31,117630.004871
920.567,114218.145,31,117642.142607
920.6,114218.145,31,117650.96256500001
920.633,114218.145,31,117659.782523
920.667,114218.145,31,117668.60248100001
920.7,121328.197,37,117677.422439
920.733,121328.197,37,117696.262113
920.767,121328.197,37,117715.101787
920.8,121328.197,37,117733.941461
920.833,124028.884,38,117752.78113500001
920.867,124028.884,38,117771.620809
920.9,124028.884,38,117790.46048300002
920.933,124025.19600000001,38,117809.290323
920.967,120831.572,37,117828.120163
921.0,120831.572,37,117837.16015800001
921.033,120831.572,37,117846.200153
921.067,120302.98999999999,37,117849.682652
921.1,114208.309,28,117854.73123
921.133,114208.309,28,117859.77980799999
921.167,114208.309,28,117864.828386
921.2,114208.309,28,117869.876964
921.233,114208.309,28,117874.743612
921.267,114208.309,28,117879.61026
921.3,114208.309,28,117884.476908
921.333,114208.309,28,117893.663184
921.367,114208.309,28,117907.375603
921.4,114208.309,28,117921.112607
921.433,114208.309,28,117934.849611
921.467,114208.309,28,117948.58661500001
921.5,114208.309,28,117960.41949200002
921.533,114208.309,28,117970.447812
921.567,114208.309,28,117980.476132
921.6,114208.309,28,117990.504452
921.633,114208.309,28,117998.561036
921.667,116709.854,31,118006.670478
921.7,116709.854,31,118014.77992
921.733,116709.854,31,118022.889362
921.767,116749.191,31,118030.998804
921.8,116749.191,31,118041.089817
921.833,116749.191,31,118051.18083
921.867,116749.191,31,118061.271843
921.9,126220.65800000001,34,118071.362856
921.933,125596.193,33,118081.453869
921.967,125596.193,33,118091.544882
922.0,125596.193,33,118101.349478
922.033,125596.193,33,118111.154074
922.067,125596.193,33,118120.95867
922.1,125596.193,33,118134.898501
922.133,125596.193,33,118138.811239
922.167,117042.986,31,118142.723977
922.2,117042.986,31,118146.635486
922.233,117042.986,31,118150.54699500001
922.267,117042.986,31,118155.082969
922.3,117042.986,31,118159.61894300001
922.333,115723.989,32,118164.154917
922.367,115723.989,32,118163.343601
922.4,115723.989,32,118170.827348
922.433,118128.425,35,118178.311095
922.467,118128.425,35,118185.794842
922.5,118128.425,35,118193.27858900001
922.533,118128.425,35,118200.762336
922.567,118128.425,35,118209.47780400001
922.6,116997.504,33,118218.193272
922.633,116997.504,33,118226.90874000001
922.667,116997.504,33,118235.62420800001
922.7,113839.53,29,118244.339676
922.733,113839.53,29,118253.05514400001
922.767,113839.53,29,118261.77061200001
922.8,113839.53,29,118270.48608000002
922.833,113839.53,29,118272.895433
922.867,113839.53,29,118275.304786
922.9,113839.53,29,118277.714139
922.933,113839.53,29,118280.123492
922.967,113839.53,29,118281.16713700001
923.0,113839.53,29,118282.21078200001
923.033,113839.53,29,118289.354029
923.067,113839.53,29,118296.130951
923.1,113839.53,29,118302.90787299999
923.133,113839.53,29,118310.58338499999
923.167,113839.53,29,118318.258897
923.2,113839.53,29,118325.934409
923.233,113839.53,29,118333.61360899999
923.267,114613.96699999999,35,118341.28912100001
923.3,114613.96699999999,35,118346.458168
923.333,114613.96699999999,35,118352.444674
923.367,118314.042,37,118358.433639
923.4,118314.042,37,118362.82456299999
923.433,118314.042,37,118367.21548700001
923.467,118314.042,37,118371.60641100002
923.5,118306.667,37,118375.997335
923.533,117760.875,36,118380.388259
923.567,117760.875,36,118384.77918299999
923.6,117760.875,36,118389.17010700001
923.633,114268.54,32,118393.561031
923.667,114268.54,32,118397.951955
923.7,114268.54,32,118402.342879
923.733,114268.54,32,118406.73380299998
923.767,114268.54,32,118411.124727
923.8,114268.54,32,118415.51565100001
923.833,114268.54,32,118419.906575
923.867,114268.54,32,118424.297499
923.9,116777.46399999999,32,118417.770118
923.933,116777.46399999999,32,118424.6503
923.967,116777.46399999999,32,118431.530482
924.0,114268.54,32,118442.545905
924.033,127052.868,36,118453.56132800001
924.067,127052.868,36,118464.596419
924.1,127052.868,36,118475.63151
924.133,127052.868,36,118486.66660099999
924.167,127052.868,36,118500.842457
924.2,127052.868,36,118501.219842
924.233,127052.868,36,118501.59722699999
924.267,127052.868,36,118505.814827
924.3,118310.356,31,118510.032427
924.333,118310.356,31,118514.25002700002
924.367,118310.356,31,118522.773735
924.4,118310.356,31,118531.297443
924.433,118310.356,31,118540.349731
924.467,118310.356,31,118549.40201900002
924.5,118310.356,31,118564.792384
924.533,118310.356,31,118580.182749
924.567,118310.356,31,118595.57311400001
924.6,124182.54000000001,34,118610.963479
924.633,124182.54000000001,34,118625.80805200001
924.667,124182.54000000001,34,118640.65508400001
924.7,124151.80900000001,34,118656.045449
924.733,124151.80900000001,34,118671.438273
924.767,124151.80900000001,34,118677.98163800001
924.8,124151.80900000001,34,118684.525003
924.833,124151.80900000001,34,118691.06836800001
924.867,118653.32,29,118697.611733
924.9,118653.32,29,118704.155098
924.933,118653.32,29,118710.698463
924.967,116834.012,32,118717.241828
925.0,116834.012,32,118723.785193
925.033,116834.012,32,118730.328558
925.067,116834.012,32,118736.87192300001
925.1,116834.012,32,118743.415288
925.133,116834.012,32,118749.958653
925.167,116834.012,32,118751.82590299999
925.2,116834.012,32,118753.693153
925.233,116288.22,31,118755.56040300001
925.267,116288.22,31,118757.388317
925.3,116288.22,31,118759.21623100001
925.333,116288.22,31,118773.617038
925.367,116288.22,31,118788.017845
925.4,116288.22,31,118802.418652
925.433,116288.22,31,118821.676275
925.467,116288.22,31,118840.933898
925.5,116288.22,31,118860.191521
925.533,116288.22,31,118879.449144
925.567,120755.36200000001,37,118891.837647
925.6,120755.36200000001,37,118899.089064
925.633,120755.36200000001,37,118907.513196
925.667,120755.36200000001,37,118915.870948
925.7,120755.36200000001,37,118924.2287
925.733,120755.36200000001,37,118932.58645199999
925.767,120755.36200000001,37,118941.01058399999
925.8,120755.36200000001,37,118949.46176
925.833,117004.883,33,118956.742679
925.867,117004.883,33,118964.023598
925.9,117004.883,33,118956.74882100002
925.933,117004.883,33,118949.440854
925.967,117004.883,33,118942.132887
926.0,117004.883,33,118934.810169
926.033,127758.469,42,118932.393442
926.067,127758.469,42,118929.87837399999
926.1,127758.469,42,118927.437062
926.133,127756.01,42,118924.99575
926.167,124759.065,44,118922.55443799999
926.2,124759.065,44,118920.113126
926.233,124759.065,44,118917.67181400002
926.267,124759.065,44,118915.230502
926.3,122927.46399999999,41,118916.719142
926.333,122927.46399999999,41,118918.20778200001
926.367,122925.005,41,118919.69642200001
926.4,122824.205,42,118921.185062
926.433,119011.034,36,118922.67370199999
926.467,119011.034,36,118929.24902599999
926.5,119011.034,36,118935.82435
926.533,119011.034,36,118942.399674
926.567,119119.209,36,118948.97499799999
926.6,119011.034,36,118955.55523900001
926.633,119011.034,36,118962.13548
926.667,119011.034,36,118968.715721
926.7,119011.034,36,118975.295962
926.733,119011.034,36,118978.07778299999
926.767,119011.034,36,118977.41766600001
926.8,119011.034,36,118976.757549
926.833,119011.034,36,118976.09743200001
926.867,119011.034,36,118975.422564
926.9,163056.735,41,118974.747696
926.933,163056.735,41,118977.947463
926.967,166955.957,41,118981.14723
927.0,166955.957,41,118984.346997
927.033,166955.957,41,118998.19340699998
